brand,name,year,shape,weight_g,balance,core,surface,price_zar,price_high_zar,price_spread,cheapest_store,stores_count,stores,level,best_for,in_stock,url,description
LOK,LOK BE HYPE GEN 2 Padel Racket | 2026,2026,,,,EVA,fibreglass,2995,2995,0,PadelGear,1,PadelGear,improver,,yes,https://www.padelgear.co.za/products/lok-be-hype-gen-2-2026,"The Be Hype 2 is your first ally in discovering padel with style. Its asymmetrical core maintains perfect balance so your shots are stable and confident. Thanks to the combination of fiberglass and Flex Fiber, together with memory EVA rubber, you'll have a lightweight, comfortable racket with enough power to enjoy from day one. The Equal Hole System improves ball output, making it more agile and e"
LOK,LOK Carb-On Flow Gen 2,,round,,,EVA,carbon,5799,5799,0,PadelZone,1,PadelZone,intermediate,,yes,https://padelzone.co.za/products/lok-carb-on-flow-gen-2-padel-racket,"Keep up the pace with the LOK Carb On Flow Gen 2, the aggressive Padel Racket engineered for relentless intensity. Made with advanced C6 carbon and memory EVA rubber combined with Asymmetric Heart technology, this high-performance weapon delivers exceptional stability and explosive power for players who demand attitude without limits and power without pause in their Padel game. LOK Sports has crea"
LOK,LOK CARBON FDB GEN 2 | 2026,2026,,,,EVA,carbon,3999,4495,496,World of Padel,2,PadelGear | World of Padel,improver,,yes,https://worldofpadel.co.za/product/lok-carbon-fdb-gen-2-2026/,"The Carb-On Hype 2 – Franco Dal Bianco is the racket that represents the energy and game of one of the world's padel greats. With its asymmetrical core, it gives you the perfect balance to attack fearlessly and control every ball. C6 carbon and memory EVA rubber multiply the power, returning more force with every impact. The Gradual Face system and Vibration Groove reduce vibrations, giving you co"
LOK,LOK CARBON FLOW GEN 2 Padel Racket | 2026,2026,,,,EVA,carbon,4495,4495,0,PadelGear,1,PadelGear,improver,,yes,https://www.padelgear.co.za/products/lok-carbon-flow-gen-2-2026,"The Carb-On Flow 2 is the racket that keeps up the pace without ever slowing down. Its asymmetrical core balances your game to give you stability while delivering power with every shot. C6 carbon and memory EVA rubber work together to give your ball more power and control. With Gradual Face and Vibration Groove, vibrations are reduced to a minimum so you only feel a clean impact. The 3D Spin Lines"
LOK,LOK Easy Flow Gen 2 Padel Racket | 2026,2026,round,,,soft EVA,carbon,3495,3495,0,PadelGear,1,PadelGear,improver,,yes,https://www.padelgear.co.za/products/lok-easy-flow-padel-racket-copy,"Smooth, effortless, and designed to accelerate your game. The LÕK Easy Flow Gen 2 is the ultimate racket for players looking for maximum maneuverability and a highly forgiving, comfortable feel on the court. Perfect for those developing their technique or players who specifically prefer a lighter racket to prevent arm fatigue, the ""Flow"" lives up to its name by gliding through the air with absolut"
LOK,LOK Easy Hype Gen 2 Padel Racket | 2026,2026,round,,,soft EVA,carbon,4495,4495,0,PadelGear,1,PadelGear,improver,,yes,https://www.padelgear.co.za/products/lok-maxx-hype-gen-2-padel-racket-2026-copy-1,"Master your mechanics and control the court. The LÕK Easy Hype Gen 2 is engineered specifically for ambitious beginners and intermediate players looking to accelerate their progression. Designed with a focus on playability and comfort, this racket delivers a highly forgiving, easy-to-play experience that builds confidence from your very first swing. Featuring a generous sweet spot and a perfectly "
LOK,LOK Jungle Lite,2026,,,,EVA,carbon,2999,4495,1496,Virgin Active Padel Club,3,PadelGear | PadelZone | Virgin Active Padel Club,improver,,yes,https://virginactivepadelclub.co.za/products/lok-jungle-lite,"Advance your level with the LOK Jungle Lite, the lightweight Padel Racket combining strength and agility for players ready to elevate their game. Made with innovative Flex Fiber and glass fibre blend combined with revolutionary Asymmetric Heart EVO technology featuring a unique green center piece, this advanced weapon delivers perfect flexibility and power adaptation in your Padel game. LOK Sports"
LOK,LOK MAXX HYPE 2,,diamond,360,,EVA,carbon,4874,4999,125,Virgin Active Padel Club,2,Virgin Active Padel Club | World of Padel,intermediate,,yes,https://virginactivepadelclub.co.za/products/lok-maxx-hype-2,"The Maxx Hype 2 by Mike Yanguas is not just a racket, it’s pure adrenaline in your hands. Created for top-level players, it combines state-of-the-art C18 carbon and an exclusive EVA rubber that returns more power with every hit. Its asymmetrical core maintains perfect balance while giving you the stability you need to unleash devastating shots. Vibration disappears thanks to the Gradual Face and V"
LOK,LOK Maxx Hype 2 Mike Yanguas World,,diamond,360,high,EVA,carbon,7499,7499,0,PadelZone,1,PadelZone,advanced,,yes,https://padelzone.co.za/products/lok-maxx-hype-y-world-2026-padel-racket,"The LOK Maxx Hype 2 Mike Yanguas World Padel Racket is built for attacking players who want a firm, explosive response at the net. This limited World edition is linked to Mike Yanguas and is designed around fast rallies, aggressive volleys and decisive overheads. Its diamond shape and high balance put extra weight behind smashes, víboras and bandejas, while the 360-375g range keeps the racket stab"
LOK,LOK Maxx Hype Gen 2,2026,diamond,,,EVA,carbon,6495,6499,4,PadelDeals,3,PadelDeals | PadelGear | PadelZone,intermediate,,yes,https://padeldeals.co.za/products/2026-lok-maxx-hype-gen-2,"The Maxx Hype 2 by Mike Yanguas is not just a racket, it's pure adrenaline in your hands. Created for top-level players, it combines state-of-the-art C18 carbon and an exclusive EVA rubber that returns more power with every hit. Its asymmetrical core maintains perfect balance while giving you the stability you need to unleash devastating shots. Vibration disappears thanks to the Gradual Face and V"
LOK,LÕK BE FLOW,,,,,EVA,carbon,1959,1959,0,Virgin Active Padel Club,1,Virgin Active Padel Club,beginner,,yes,https://virginactivepadelclub.co.za/products/lok-be-flow,"The Be Flow caters to padel enthusiasts eager to advance their game. Engineered for effortless handling and comprehensive performance enhancement, it encompasses various aspects to refine overall gameplay, particularly in control shots. Its circular shape ensures effectiveness and consistency in both volley and baseline control shots. The asymmetrical core optimizes weight distribution, enhancing "
LOK,LÕK BE FLOW 2,,,,,EVA,,2249,2249,0,Virgin Active Padel Club,1,Virgin Active Padel Club,beginner,,yes,https://virginactivepadelclub.co.za/products/lok-be-flow-2,"The BE FLOW 2 is designed for those taking their first steps into the world of padel. Crafted with FLEX FIBER glass fiber and a custom EVA rubber core, it delivers excellent comfort and control for beginners or social players. Its Equal Hole System and balanced weight distribution promote easy handling and stable shots, helping you gain confidence from the very first rally. A true expression of LO"
LOK,LÕK BE FLOW 2 - PINK,,,,,EVA,,2249,2249,0,Virgin Active Padel Club,1,Virgin Active Padel Club,beginner,,yes,https://virginactivepadelclub.co.za/products/lok-be-flow-2-pink,"The BE FLOW 2 is designed for those taking their first steps into the world of padel. Crafted with FLEX FIBER glass fiber and a custom EVA rubber core, it delivers excellent comfort and control for beginners or social players. Its Equal Hole System and balanced weight distribution promote easy handling and stable shots, helping you gain confidence from the very first rally. A true expression of LO"
LOK,LÕK BE HYPE,,diamond,,,EVA,carbon,1959,1959,0,Virgin Active Padel Club,1,Virgin Active Padel Club,beginner,,yes,https://virginactivepadelclub.co.za/products/lok-be-hype,"The Be Hype is tailored for newcomers to padel seeking to refine their overall game. Engineered for effortless handling and game improvement, it features a diamond shape for heightened effectiveness and consistency in attacking shots. Its asymmetrical core optimizes weight distribution, enhancing racket maneuverability and stability with every swing. The mixed carbon fiber surface ensures a high l"
LOK,LÕK BE HYPE 2,,,,,EVA,,2249,2249,0,Virgin Active Padel Club,1,Virgin Active Padel Club,beginner,,yes,https://virginactivepadelclub.co.za/products/lok-be-hype-2,"For players discovering their competitive edge, the BE HYPE 2 delivers the perfect mix of control and forgiveness. Its FLEX FIBER and glass fiber layers combine with a custom EVA core for a soft, comfortable touch that still packs energy when needed. The Equal Hole System guarantees uniform performance across the face, while its clean design captures the essence of the LOK philosophy — Be Smart, B"
LOK,LÕK CARB-ON FLOW,,round,,,,carbon,3495,4495,1000,PadelGear,3,PadelDeals | PadelGear | Virgin Active Padel Club,improver,,yes,https://www.padelgear.co.za/products/lok-carb-on-flow,"The Carb-On Flow racket offers an exceptional balance between power and control, supported by advanced technologies and an innovative design. One of the standout features of the Carbon-On Flow is its asymmetric heart, a technology that optimizes weight distribution across the racket to enhance maneuverability and stability with each strike. This allows for quicker and more precise responses on the"
LOK,LÕK CARB-ON FLOW 2,,,,,,carbon,4124,4124,0,Virgin Active Padel Club,1,Virgin Active Padel Club,improver,,yes,https://virginactivepadelclub.co.za/products/lok-carb-on-flow-2,"Fluid in every motion, the CARB-ON FLOW 2 blends flexibility, spin, and comfort for advanced-level players. C6 Carbon layers and a balanced structure ensure responsive play, while the Gradual Face and 3D Spin Lines bring superior touch and spin generation. Lightweight, fast, and designed for players who flow naturally across the court."
LOK,LÕK Carb-On Hype,,diamond,,,EVA,carbon,3495,4995,1500,PadelGear,3,PadelDeals | PadelGear | Virgin Active Padel Club,improver,,yes,https://www.padelgear.co.za/products/lok-carb-on-hype,"The Carbon-On Hype racket is a cutting-edge option for advanced-level padel players seeking the perfect balance between power and control, backed by innovative technologies and meticulous design. One of the standout features of the Carbon-On Hype is its asymmetric heart, a technology that optimizes weight distribution in the racket to enhance maneuverability and stability with each stroke. The rac"
LOK,LÕK CARB-ON HYPE 2,,,,,EVA,carbon,4349,4349,0,Virgin Active Padel Club,1,Virgin Active Padel Club,improver,,yes,https://virginactivepadelclub.co.za/products/lok-carb-on-hype-2,"For advanced players chasing the perfect balance of power and feel, the CARB-ON HYPE 2 is pure evolution. Built with C6 Carbon and Custom EVA Rubber, it offers the ideal flex and rebound for aggressive play. Its Gradual Face structure and 3D Spin Lines deliver superior control, while Carbon Reinforcements provide unmatched durability. Designed for those who live the game with passion and precision"
LOK,LÕK CARB-ON HYPE 2 - FRANCO DAL BIANCO,,,,,,carbon,4124,4124,0,Virgin Active Padel Club,1,Virgin Active Padel Club,improver,,yes,https://virginactivepadelclub.co.za/products/lok-carb-on-hype-2-franco-dal-bianco,"Created in collaboration with Franco Dal Bianco, this racket embodies precision at the highest level. The CARB-ON HYPE 2 FDB edition merges the advanced On-Series design with C6 Carbon construction, offering explosive control and fast recovery on every shot. Enhanced with Gradual Face and Spin Line systems, it’s engineered for vibration-free stability and fluid performance."
LOK,LÕK CARB-ON HYPE FDB Edition,,diamond,,,EVA,carbon,4499,4499,0,Virgin Active Padel Club,1,Virgin Active Padel Club,improver,,yes,https://virginactivepadelclub.co.za/products/lok-carb-on-hype-fdb-edition,"Inspired by the Argentine flag, this racket combines elegance and energy, representing the tradition and pride of carrying our colours in every match. A tribute to the Argentinean character: the racket reflects the strength, commitment and passion that defines him, with a design that highlights the values of his accent. The Carb-On Hype racket is a cutting-edge choice for skilled padel enthusiasts"
