brand,name,year,shape,shape_source,profile,weight_g,balance,core,surface,colours,price_zar,price_high_zar,price_spread,cheapest_store,stores_count,stores,availability,level,best_for,needs_review,url,description
LOK,LÕK CARB-ON HYPE 2,,,,,,,EVA,carbon,,4349,4349,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,shape,https://virginactivepadelclub.co.za/products/lok-carb-on-hype-2,"For advanced players chasing the perfect balance of power and feel, the CARB-ON HYPE 2 is pure evolution. Built with C6 Carbon and Custom EVA Rubber, it offers the ideal flex and rebound for aggressive play. Its Gradual Face structure and 3D Spin Lines deliver superior control, while Carbon Reinforcements provide unmatched durability. Designed for those who live the game with passion and precision"
LOK,LÕK CARB-ON HYPE 2 - FRANCO DAL BIANCO,,,,,,,,carbon,,4124,4124,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,"shape,core",https://virginactivepadelclub.co.za/products/lok-carb-on-hype-2-franco-dal-bianco,"Created in collaboration with Franco Dal Bianco, this racket embodies precision at the highest level. The CARB-ON HYPE 2 FDB edition merges the advanced On-Series design with C6 Carbon construction, offering explosive control and fast recovery on every shot. Enhanced with Gradual Face and Spin Line systems, it’s engineered for vibration-free stability and fluid performance."
LOK,LÕK CARB-ON HYPE FDB Edition,,diamond,store,power,,,EVA,carbon,,4499,4499,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,,https://virginactivepadelclub.co.za/products/lok-carb-on-hype-fdb-edition,"Inspired by the Argentine flag, this racket combines elegance and energy, representing the tradition and pride of carrying our colours in every match. A tribute to the Argentinean character: the racket reflects the strength, commitment and passion that defines him, with a design that highlights the values of his accent. The Carb-On Hype racket is a cutting-edge choice for skilled padel enthusiasts"
LOK,LÕK EASY FLOW,,diamond,store,power,,,EVA,carbon,,2495,2799,304,PadelGear,2,PadelGear | Virgin Active Padel Club,medium,improver,,,https://www.padelgear.co.za/products/lok-easy-flow-1,"One of the main features of the Easy Flow racket is its asymmetric heart, a technology that optimizes weight distribution across the racket to enhance maneuverability and stability with each strike. This allows for a quicker and more precise response on the court, resulting in more effective and consistent hits. The racket has a round shape, offering a centered balance and sweet spot aimed at cont"
LOK,LÕK EASY FLOW 2,,round,inferred,control,,,,,,3374,3374,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,"core,surface",https://virginactivepadelclub.co.za/products/lok-easy-flow-2,"Asymmetric Heart: our heart is the emblem of our rackets and is characterized by its asymmetric design while maintaining a perfect balance. Our most recognizable hallmark. Its unique and original shape gives rise to lateral steps that form the nerves of the heart, offering structural rigidity that provides stability and is key to achieving optimal balance. Among other features, the Asymmetric Hear"
LOK,LÕK EASY HYPE,,diamond,store,power,,,EVA,carbon,,2495,2799,304,PadelGear,2,PadelGear | Virgin Active Padel Club,medium,improver,,,https://www.padelgear.co.za/products/lok-easy-hype-1,"One of the key features of the Easy Hype racket is its asymmetric heart, a technology that optimizes weight distribution across the racket to enhance maneuverability and stability with each hit. This allows for quicker and more precise responses on the court, resulting in more effective and consistent shots. The racket has a mixed carbon fiber surface that contributes to a high comfort touch while"
LOK,LÕK EASY HYPE 2,,round,store,control,,,,carbon,,3374,3374,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,improver,,core,https://virginactivepadelclub.co.za/products/lok-easy-hype-2,"The EASY HYPE 2 is all about effortless power and precision for the confident intermediate player. Built with FLEX FIBER and mixed carbon technology, it gives every swing a smooth, controlled response. Its Gradual Face design minimizes vibration and improves stability, while the Equal Hole System ensures a consistent sweet spot across the surface. Finished with Carbon Reinforcements for long-lasti"
LOK,LÕK JUNGLE,2026,round,store,control,,,EVA,carbon,,4499,6499,2000,World of Padel,5,PadelDeals | PadelGear | PadelZone | Virgin Active Padel Club | World of Padel,high,intermediate,,,https://worldofpadel.co.za/product/lok-jungle-padel-racket/,"SMASH THE GAME. UNCAP THE WIN Why just win points when you can also pop a cold one? The Jungle levels up your game and post-match vibes! The Jungle is the racket that unleashes all your energy on the court. Its Asymmetric Heart EVO not only reinforces the structure to give you more stability and rigidity, it also absorbs vibrations and adds a unique detail with its green center piece that can even"
LOK,LÕK Maxx Flow,,round,inferred,control,,,EVA,carbon,,4549,5495,946,Virgin Active Padel Club,2,PadelDeals | Virgin Active Padel Club,medium,intermediate,,,https://virginactivepadelclub.co.za/products/lok-maxx-flow,"The Maxx Flow represents an innovative leap in racket design, engineered to elevate on-court performance to new heights. Central to its prowess is the asymmetric core, a carbon construction that ensures unparalleled rigidity and stability, facilitating optimal energy transfer for enhanced power and precision. Complementing this is the C18 carbon layer, enhancing durability and ensuring consistent "
LOK,LÕK MAXX FLOW 2,,round,inferred,control,,,,carbon,,4874,4874,0,Virgin Active Padel Club,1,Virgin Active Padel Club,low,intermediate,,core,https://virginactivepadelclub.co.za/products/lok-maxx-flow-2,"Designed for high-performance athletes, the MAXX FLOW 2 combines speed, power, and precision in one elegant design. Its Asymmetric Heart architecture, C18 Carbon layering, and Gradual Face construction minimize vibration while maximizing responsiveness. The 3D Spin Lines add extra grip for controlled spin, while the Dynamic Holes System enhances aerodynamics for a faster swing. Finished with a Com"
LOK,LÕK MAXX HYPE,,diamond,store,power,,,EVA,carbon,,3995,4549,554,PadelGear,2,PadelGear | Virgin Active Padel Club,medium,intermediate,,,https://www.padelgear.co.za/products/lok-maxx-hype-1,"Mike Yangua´s padel racket, the Maxx Hype is the LÕK's most technological attacking racket for PRO level players. Its asymmetric heart offers structural rigidity that provides stability and is key to achieving optimal balance. Constructed with C18 Carbon in three different layers and featuring the Gradual Face and Vibration Groove system to help reduce vibration. Additionally, the 3D Spin Lines sy"
LOK,LÕK Maxx Hype Yanguas World Racket,2026,diamond,store,power,,high,foam,carbon,,5624,7495,1871,Virgin Active Padel Club,2,PadelGear | Virgin Active Padel Club,medium,intermediate,,,https://virginactivepadelclub.co.za/products/lok-maxx-hype-yanguas-world-racket,"Power, precision, and pure adrenaline. The LÕK Maxx Hype Yanguas World edition is the official signature racket of professional star Mike Yanguas, engineered specifically for advanced attacking players who want a firm, explosive response at the net. Built with a high balance and an aggressive diamond shape, this racket puts maximum weight behind your smashes, víboras, and bandejas. Despite its dev"
Nox,2025 Nox AT10 Genius 18K Alum by Agustin Tapia,2025,teardrop,store,hybrid,360,,EVA,18K carbon,,4295,4295,0,PadelDeals,1,PadelDeals,low,improver,,,https://padeldeals.co.za/products/2025-nox-at10-genius-18k-alum-by-agustin-tapia,"The 2025 NOX AT10 Genius 18K Alum by Agustin Tapia is the latest evolution of the AT10 Luxury Genius series, designed for top-level performance. Featuring an 18K Alum Carbon surface and a MLD Black Eva Core, this racket delivers a perfect balance of speed and control with an exceptionally comfortable feel. The incorporation of EOS Flap technology enhances handling, while the EXCLUSIVE SPIN system "
Nox,2025 Nox Future Attack 12k,2025,diamond,inferred,power,,,,12K carbon,,3150,3150,0,PadelDeals,1,PadelDeals,low,improver,,core,https://padeldeals.co.za/products/2025-nox-future-attack-12k,
Nox,2025 Nox Future Control 12k,2025,round,inferred,control,,,,12K carbon,,3150,3150,0,PadelDeals,1,PadelDeals,low,improver,,core,https://padeldeals.co.za/products/2025-nox-future-control-12k,
Nox,2025 Nox Future Hybrid 12k,2025,teardrop,store,hybrid,360,,EVA,12K carbon,,3150,3150,0,PadelDeals,1,PadelDeals,low,improver,,,https://padeldeals.co.za/products/2025-nox-future-hybrid,"Introducing the 2025 Nox TL10 Quantum 12K by Tino Libaak, a racket designed for players seeking the perfect balance between control and power. Featuring a cutting-edge hybrid format, this racket offers unbeatable versatility, whether you're on defense or launching an aggressive attack. Its 12K carbon fiber and HR3 core deliver a comfortable yet precise feel, while the exclusive EXCLUSIVE SPIN tech"
Nox,2025 Nox NextGen Pro Attack 3K,2025,diamond,store,power,,,EVA,3K carbon,,2995,3495,500,PadelDeals,2,PadelDeals | World of Padel,medium,improver,,,https://padeldeals.co.za/products/2025-nox-nextgen-pro-attack-3k,"Designed for the future stars of the Nox Future Academy (NFA), the NextGen PRO Attack 3K is the perfect choice for players looking for power, precision and high performance. The NextGen PRO Attack 3K belongs to the NFA Series, designed for players with an aggressive and offensive style of play. Its construction and advanced technologies make it the best ally for those who seek to dominate the net "
Nox,2025 Nox NextGen Pro Hybrid 3K NFA Series,2025,teardrop,store,hybrid,,,EVA,3K carbon,,2995,3495,500,PadelDeals,2,PadelDeals | World of Padel,medium,improver,,,https://padeldeals.co.za/products/2025-nox-nextgen-pro-hybrid-3k-nfa-series,"Introducing the weapon of choice Made for the very best NOX Future Academy players, the Nextgen Pro Hybrid 3K is designed for a precision balance between power and control. and overall high performance. This Padel Racket allows you to be adaptable and perform with confidence. With a slogan like “NOX Makes You Better” its no wonder this has become one of the most loved Padel brands to ever exist. W"
Nox,2025 Nox Quantum 12K Carbon,2025,diamond,store,power,360,,EVA,12K carbon,,3995,3995,0,PadelDeals,1,PadelDeals,low,improver,,,https://padeldeals.co.za/products/2025-nox-la10-quantum-12k-by-leo-augsburger,"The 2025 Nox LA10 Quantum 12K by Leo Augsburger is a high-performance padel racket designed for aggressive players who seek maximum power in their attacking shots. Its diamond shape, profiled edges for increased aerodynamics, and extended grip enhance speed and handling, making it a lethal weapon on the court. Built with 12K carbon fiber and an HR3 Color Eva core, it offers a perfect blend of comf"
Nox,2025 Nox Quantum Cobalt 12K,2025,teardrop,store,hybrid,360,,EVA,12K carbon,,3995,3995,0,PadelDeals,1,PadelDeals,low,improver,,,https://padeldeals.co.za/products/2025-nox-quantum-cobalt-12k,"Introducing the 2025 Nox TL10 Quantum 12K by Tino Libaak, a racket designed for players seeking the perfect balance between control and power. Featuring a cutting-edge hybrid format, this racket offers unbeatable versatility, whether you're on defense or launching an aggressive attack. Its 12K carbon fiber and HR3 core deliver a comfortable yet precise feel, while the exclusive EXCLUSIVE SPIN tech"
